,id_поста,text_tokens,text_length,preprocessed_comments
80,19988,,0,"[('первый шаблон взять офф группа лэти второй шаблон мочь скинуть надпись надпись любой желать некомерческий использование давно план найти норма типография сделать партия плакат', 24), ('ленинградский электромемический институт жд м адаптация мс арсенал', 8), ('деревня сказать охуенно физика смочь поступить лэти думать нереальный превозмогание вообще вылететь ещ первый курс тип санкт петербург ещ топ вуз лэти видеться второй картинка факт оказаться пиво прикол', 29)]"
81,19987,,0,[]
82,19985,ассоциация,1,"[('классика', 1)]"
83,19983,,0,[]
84,19982,товарищ забывать возможность поучаствовать конкурс закрепа выиграть билет фанкон фанкон фестиваль который создать найти свой увлечение давно ждать возможность попробовать новый хобби поиск крутой подарок друг отыскать большой опытный крафтереть заядлый настольщик косплеер саберфайтер танцор участвовать конкурс получать приз свой мастерство сентябрь октябрь год дк киров ждать конкурс косплей фанатский стенд конкурс соревнование саберфайтинг межрегиональный уровень стенд ап баттл день интересный лекторий десятка мастер класс метр настольный игра турнир этаж невероятный движ верить мочь место приходить проверить ещё потрясать возможность выгирать билет аналогичный билет смотреть закрепить пост участвовать конкурс сентябрь октябрь большой проспект дк киров билет продажа успеть повышение цена август афиша мероприятие фестиваль фанкон,105,[]
85,19978,,0,"[('шаблон взять пиратский корабль', 4)]"
86,19976,,0,[]
87,19973,напоминать чудесный конф мочь пообщаться админ подписчик паблик абитуриент хотеть задать вопрос уч бе лэти писать официальный паблик конф наслать ответ считать ложный вступать конф мочь рассказать умолять срита сообщение паблик мочь найти угодный бан ответ свой вопрос разряд подать заявление факультет название который слово нано информационный технология повторимый сообщение группа официальный вопрос тип предложение реклама конф неформальный общение подписотый админ,61,"[('сообщение насрало', 2)]"
88,19970,,0,"[('', 0)]"
89,19968,,0,"[('прощать', 1)]"
90,19960,прим любой мемпаблик любой вуз,5,"[('жесть вуз говорить лэти колпаков', 5)]"
91,19957,закончить семестр вспомнить практика,4,"[('пост пронизать боль', 3)]"
92,19948,,0,"[('военмех фильтр выглядеть', 3)]"
93,19946,,0,[]
94,19944,студент лэти нужный печать админ электромем друг лэти выяснить любить лягушка жаба печать открыть свой студия печать лягушка жаба наш цель напечатать ваш модель получить прибыль дать возможность реализовать ваш творческий технический проект который необходимый далее печать задача который мочь помочь светящийся темнота жаба заказать шагоход буханка лично знать человек который сдать дипломный работа писать сообщение паблик помочь,58,"[('тело ленин голова бэтмена', 4)]"
95,19942,партия выдать организация миска рис забрать жена кошкодевочка,8,[]
96,19940,время ящер гупаа прибыль земля лэти поздравить успешный сдача сессия,10,"[('хотеть принести дар наш главный красавица', 6)]"
97,19937,,0,"[('шляпа', 1), ('деканат глубоко строить', 3)]"
98,19931,,0,"[('закрываться отлично', 2)]"
99,19928,,0,"[('выбор лаб павлов би лайк', 5)]"
100,19927,выпуск самый несправедливый весь история лэти,6,"[('', 0)]"
101,19920,,0,"[('любой кабинет кафедра моэвм би байк', 6), ('наоборот душевно пиздец', 3), ('офигеть экран мечта любой айтишник', 5), ('собрать хакинтоша неправильно', 3), ('листочек бумага', 2)]"
102,19918,,0,"[('база', 1), ('наоборот большой человек отправиться фронт', 5)]"
103,19916,фанкон фестиваль который создать найти свой увлечение давно ждать возможность попробовать новый хобби поиск крутой подарок друг отыскать большой опытный крафтереть заядлый настольщик косплеер саберфайтер танцор участвовать конкурс получать приз свой мастерство сентябрь октябрь год дк киров ждать конкурс косплей фанатский стенд конкурс соревнование саберфайтинг межрегиональный уровень стенд ап баттл день интересный лекторий десятка мастер класс метр настольный игра турнир этаж невероятный движ верить мочь место приходить проверить сентябрь октябрь большой проспект дк киров билет продажа успеть повышение цена июль,80,[]
104,19913,,0,[]
105,19909,,0,"[('', 0), ('', 0), ('', 0)]"
106,19908,июнь камерный хор представить наш купол концертный программа тёмный песня белые ночь программа концерт сводить воедино сочинение век постминимализм дэвид ланга вокальный поиск беата фуррер янис ксенакиса музыка настасья хрущёв композитор который хор постоянно сотрудничать композитор настасья хрущёв программа концерт тьма сложность тьма пребывание тёмный аффект медленный тёмный экзистенция бытие тьма промокод вокал смочь получить скидка планетарий зритель смочь поразмышлять темнота сущность мир божественный происхождение вселенная космический видеопроекция билет адрес набережная обводный канал ц,74,[]
107,19901,знать знать,2,"[('трофим', 1)]"
108,19895,,0,"[('сглып генерировать', 2)]"
109,19888,внимание соц опрос голосовать писать комментарий сво мнение,8,"[('проводить опрос надеиться получение реальный статистика молодёжь потерять способность серьёзно воспринимать информация картинка любой ответ стоить воспринимать постирония опрос метаирония', 20)]"
110,19886,прим шаблон крыса своровать паблик который воровать мем указывать источник,10,"[('', 0)]"
111,19880,год ввести уч попасть допёс каждый студент побывать допёс внести специальный тетрадь,12,"[('', 0), ('мем посвящаться админ фкть орех любовь заговор понос', 8)]"
112,19879,,0,[]
113,19872,студент платок забирать кэшбэк получить долг тоэ который отчислить,9,"[('', 0), ('ахахахха мем осцилограффа хумористый', 4)]"
114,19866,,0,"[('создатель хороший', 2), ('', 0), ('', 0)]"
115,19861,дорогой русый лэти сегодня нейтральный территория пройти конференция урегулирование ситуация байкал присутствовать админ аэрор электромем результат дать встреча подписать пакт дружба мир рус ящер фото админовый момент подписание договор прикрепить пост,31,"[('', 0)]"
116,19858,самый одногруппа который зад вопрос преподать консультация хотеть быстрый уйти,10,"[('ответ убить', 2)]"
117,19853,,0,"[('', 0)]"
118,19849,,0,"[('фэл дожить автобус', 3)]"
119,19847,,0,"[('', 0), ('переходить гуап', 2), ('фулла решить уходить', 3)]"
120,19841,,0,"[('конец год зач физика шеймана', 5), ('офп ходить безвольный истинный ценитель атлетический подготовка', 7)]"
121,19840,,0,[]
122,19838,ящер гуап покуситься святой,4,[]
123,19837,,0,[]
124,19834,,0,[]
125,19829,,0,"[('', 0), ('делать свой мем мочь использовать шаблон', 6), ('ещ татарский застать топ', 4)]"
126,19827,очередной жалкий попытка ящер навести смута наш богоугодный вуз,9,[]
127,19826,техноложка поддерживать противостояние ящер гуап,5,"[('ящер гуап автомат', 3)]"
128,19825,жизнь старшекурсник лэти время поход ирод гуап никак поменяться,9,[]
129,19817,,0,"[('байден', 1)]"
130,19814,,0,"[('', 0), ('странно почему сей пора арт м комма припа рся', 9), ('благодарить мем хуйня', 3)]"
131,19806,пока наш богатырь уйти битва ирод гуап лэти полный ход ида заготовка пирог волынский год грехать,16,"[('грядущий проверочный слово грянуть', 4)]"
132,19799,русый княжество лэтишский начинать великий поход ирод гуап воевода андрей всеотчислять вести победа,13,"[('', 0), ('пока веда гуап', 3), ('кирилл даун', 2), ('понять', 1), ('призывать отмена война причина кончина великий багиров смерть призвать русов ящер сложить оружие жить мир согласие', 16), ('', 0)]"
133,19797,русый объявить общий сбор дать вражиня позорный вредить землица наш лэтишник пить вода карповка молиться ящер колпаков побояться,18,"[('русый поход балтика', 3)]"
134,19791,,0,"[('дн м защита ребёнок', 4)]"
135,19790,,0,"[('первак', 1)]"
136,19789,,0,[]
137,19788,украсть партия агит листовка дискредитировать честной имя лэти верить фейк помойка ходить точно зов м студент оттуда,17,[]
138,19777,,0,"[('неудобно табуретка подарить мужик линейка скинуться рубль хороший причинять постоянный страдание свой эстетический восприятие', 14), ('колпаков', 1), ('гений геня', 2)]"
139,19770,слив карта,2,"[('вс ясно онлайн упор гринд', 5), ('почему рампейдж рядом стрип бар', 5), ('корпус', 1)]"
140,19765,,0,"[('', 0), ('хотеть', 1), ('анекдот лошадь программист бар', 4)]"
141,19762,итог ответить,2,"[('вредный тка', 2), ('тинька ответить помочь', 3)]"
142,19758,идти профком распечатывать методичка физика страница,6,[]
143,19755,космический погружение музыкальный атмосфера петербург ждать май прозвучать романтический шедевр джаз исполнение наш талантливый музыкант сочетать элегантность джаз мистический красота космос полнокупольный проекция звёздный небо планета галактика стать украшение программа вызывать настоящий космический впечатление билет май музыкант артур мустафина представить виниловый сет рамка проект познакомить свой коллекция космический эмбиента артур неизменный хедлайнер чилла пространство весь российский фестиваль электронный музыка свой композиция сочетать даб нью эйдж синтезатор этнический инструмент успех выступать фестиваль франция австрия сербия эстония латвия литва панган билет промокод созвездие получить скидка покупка билет адрес набережная обводный канал ц,90,[]
144,19753,,0,"[('брат умереть', 2)]"
145,19746,,0,"[('ботинок клоунский', 2), ('фильм', 1)]"
146,19737,привет ребёнок альт,3,"[('делать ровно ярикс', 3), ('ультрамегахарош', 1)]"
147,19732,,0,"[('гф забыть комната', 3)]"
148,19722,собраться студент бонч великий народ даааааа почему ядерный ракета давать строить срубить самый здоровый дуб выдолбить сердцевина топор старый бончевский рецепт приготовить порох забить заколотить пробка вывести офигенный канат фитиль запустить давать лэти почему лэти весь оттуда числануль написать ракета лэти столпить весь студент поджечь канат фитиль жахнуть местный армагеддон дым гарь валяться самый главный студент нога рука оглядываться нихрен представлять лэти твориться,63,"[('долбаести автор', 2), ('', 0), ('', 0), ('гута', 1), ('очень добрый анекдот главное жизненный', 5)]"
149,19711,великий защита ящер экзамен колпаков год н ящер вооружённый фотомакать микронаушник предавать уверенность свой неминуемый победа наш храбрый герой учуять неладный решить поручить ящер подготовка защита посмотреть написать ящер сказать ответ верный учить решать метод мочь продемонстрировать аудитория ящер обладать внеземной технология подош л доска взять маркёр начать писать надиктовывать предатель людской род попасть обман хитрость студсовет ящер учесть предатель учить матанализ наш герой знать тайный метод решение интеграл андрей сергеевич ящер потерпеть поражение событие остальной ящер видеть решить покинуть аудитория громко сказать ещ конец андрей сергеевич возьма м реванш допёс,91,"[('сдавать матан', 2), ('автор мочь прогнать текст отправка', 5), ('русый волынский молиться', 3)]"
150,19710,,0,[]
151,19704,,0,"[('жд м видос гп гф', 5), ('хахазпщазазазазахахащахаахахахахах', 1)]"
152,19695,,0,"[('подержадить', 1), ('человек простой видеть колпаков ставить лайк', 6), ('слепой показаться пиводерживать', 3)]"
153,19694,,0,"[('поддержадить', 1)]"
154,19692,,0,[]
155,19688,народ искать уметь писать бот вк тг небольшой проект модуль радуга уменее писать бот вк тг умение работать база данные хотяб примерный понимание ооп желание пополнить сво портфолио новый проект проект некоммерческий делаться чисто фана оплата дорасти коммерческий проект поделиться часть прибыль заинтересовать писать лс паблик комма пост,48,"[('постирония понять', 2), ('проект коммерческий мочь частично помочь чисто фана', 7), ('поделиться часть прибыль господь большой щедрость', 6), ('', 0), ('лс', 1)]"
156,19687,прим предмет,2,"[('столько страница диплом помножить', 4)]"
157,19685,,0,[]
158,19676,,0,"[('', 0), ('плохо', 1), ('мем дурачок скрафтить пых сей пора очень веб писать активно развиваться', 11), ('знать получить высокооплачиваемый работа фкть доучивания автор мем долбоести пых норма тема', 12)]"
159,19674,великий стена кафедра тоэ заболеть скидываться курсач кафедра тоэ,9,"[('выглядеть стена плакать', 3)]"
160,19669,,0,"[('мончак', 1), ('шпектор', 1), ('', 0)]"
161,19668,,0,[]
162,19660,,0,"[('практика философия интересно история скучно', 5), ('лекция философия отлично подходить заказать пицца выпить водочка верхний ряд', 10)]"
163,19659,,0,[]
164,19656,,0,[]
165,19650,,0,"[('господь винни прекратить', 3)]"
166,19649,прим ладный давно нейронок время разгрести насрали предложка,8,[]
167,19638,,0,"[('студент второй пара колпаков второй сессия', 6), ('бэээээмсик', 1)]"
168,19636,,0,"[('осуждать', 1), ('почему выглядеть нейросеть нарисовать', 4), ('мем колпаков понимяу немного', 4)]"
169,19635,,0,[]
170,19630,,0,"[('бинокль вода наливать', 3), ('тяжечка', 1)]"
171,19623,призывать гражданин асу товарищ москва лицо кафедра мемология мэи меметик мая повысить уровень пропаганда вражеский урод связь участиться попытка обман простой гражданин,22,"[('', 0), ('воровать мем мэи мая', 4), ('', 0)]"
172,19622,ваш талант нужный партия кидать свой работа предложка выполнять летка мем год,12,[]
173,19621,,0,"[('', 0)]"
174,19620,,0,"[('день хороший мир хороший', 4)]"
175,19619,сначала ида шь работать пока учиться лэти понимать год запомнить орать свободный касса,13,[]
176,19612,,0,"[('старший преподаватель', 2), ('специалист', 1), ('знать знать', 2)]"
177,19602,,0,"[('аватарка узнавать тысяча', 3), ('дело андрей игоревич легендарный препод', 5)]"
178,19598,говорить общество,2,"[('виктор жихарев мем', 3), ('', 0)]"
179,19594,прим кидать запись сразу несколько пабликовый любить модуль радуга сразу опубликовать пост удалить мочь автор забанить хотеть,17,[]
180,19579,студент начало твой путь поступление сказать наш выпускник находить работа выпуск самый время присмотреть вариант твой красный диплом выпускать кафедра сапр вт моэвм апу иса,25,"[('отучиться фкть гордость работать замечательный место уч лэти открываться дверь любой популярный сфера деятельность общепит вебкама', 16), ('заметить иб список', 3), ('балтика балтика', 2), ('глупый мем жизненный', 3)]"
181,19568,думать фкть главный факультет лэти,5,"[('пост прош л проверка гф сообщество', 6), ('ложь', 1), ('гф слышать геодезический факультет ждать составить карта подвал лэти', 9), ('дико извиняться фкть главный фак универ фэа фэл сказать', 9), ('', 0)]"
182,19566,,0,"[('бригада речь солнышкин', 3)]"
183,19555,пора подводить результат наш конкурс наш счастливчик даниил вичкуткин никита чернов дмитрий буйницкий анастасия карызновый егор камнеть лиза семёнов олег втор,21,"[('олег одмэн выиграть конкурс', 4), ('арсений одмэн подводить результат очень долго просить лезть иметь полный право поучаствовать', 12), ('', 0), ('жигуля оффициальный пиво итмый', 4), ('ребята закончить год назад курс альма матёрый однокашник интересоваться драма балтика хавал пирог волынск татарски задавать свой ответ волос бутылка стоить', 21)]"
184,19550,,0,"[('основа телевидение последний пара', 4), ('', 0), ('', 0)]"
185,19549,,0,[]
186,19544,сергей василиевич лондон,3,"[('малов лекция твимс год', 4), ('однозначно мем маленький додумывать мысль мемодеть сразу сказать мем тяжёлый драма сидеть думать впечатление оставить мем точно зацепить мем оставлять послевкусие совершенно жалко время думать мем начитанный человек рекомендовать', 29)]"
